Mã chi nhánh,Mã sku phần mềm Bravo,Số lượng tồn kho,Đơn vị nhỏ nhất,Mã hàng không đuôi
122,29.L1.3030.CZP307.H1,1000,VIEN,
122,41.L1.8080.MT883001,1000,VIEN,
122,41.L1.8080.MT883002,1000,VIEN,
122,41.L1.8080.MT883003,1000,VIEN,
122,41.L1.8080.MT883004,1000,VIEN,
122,41.L1.8080.MT883006,1000,VIEN,
122,38.L1.5050.SVKAI507.11,1000,VIEN,
122,41.L1.5050.91505.7,1000,VIEN,
122,41.L1.5050.S5102.7,1000,VIEN,
122,41.L1.8080.MS883002.7,1000,VIEN,
122,22.CGIG.CR.JOINT.00,1000,KG,
122,20.L1.6060.A37151.4,1000,VIEN,
122,25.L1.8080.FPU188013.6,1000,VIEN,
122,49.C100.DG.UNTITAN.00,1000,KG,
122,49.C100.DG.UMTITAN.00,1000,KG,
122,49.C100.DG.ULTITAN.00,1000,KG,
122,49.C100.DG.UCHENEW.00,1000,KG,
122,05.L1.8080.USG88004.G,1000,VIEN,
122,50.L1.4040.FMD440009.H1,1000,VIEN,
122,50.L1.5050.FMD550009.H1,1000,VIEN,
122,50.L1.5050.FMDM550009.H1,1000,,
122,00.L1.60120.G12P18,1000,VIEN,
122,20.L1.6060.A17151.6,1000,VIEN,
122,20.L1.6060.A17152.6,1000,VIEN,
122,05.L1.6060.USG66006.K,1000,VIEN,
122,05.L1.8080.USG88008.G,1000,VIEN,
122,14.L1.3060.A36320.17,1000,VIEN,
122,14.L1.3060.A36420.15,1000,VIEN,
122,14.L1.3060.A36822.14,1000,VIEN,
122,14.L1.3060.A36922.14,1000,VIEN,
122,14.L1.3060.A36MD9016.5,1000,VIEN,
122,14.L1.3060.A36MD9016D.5,1000,VIEN,
122,14.L1.3060.A36ML8016.5,1000,VIEN,
122,20.L1.8080.28903.2,1000,VIEN,
122,20.L1.8080.68106.3,1000,VIEN,
122,25.L1.6060.FP96601.10,1000,VIEN,
122,38.L1.4080.AUT481002D.16,1000,VIEN,
122,38.L1.4080.AUT481002V.16,1000,VIEN,
122,21.C2TES1.DG.MAXIS1.00,1000,KG,
122,25.L1.8080.FP18606.4,1000,VIEN,
122,50.L1.5050.FMDM550009.1,1000,,
122,41.L1.5050.M5301,1000,,
122,41.L1.5050.M5302,1000,,
122,41.L1.5050.M5303,1000,,
122,41.L1.5050.M5304,1000,,
122,41.L1.5050.S5301,1000,,
122,41.L1.5050.S5302,1000,,
122,41.L1.5050.S5303,1000,,
122,41.L1.5050.S5304,1000,,
122,05.L1.6060.686007.K,1000,VIEN,
122,20.L1.8080.28916.2,1000,VIEN,
122,38.L2.5050.SVKAI501,1000,VIEN,
122,41.L1.8080.UT883002.4,1000,VIEN,
122,50.L1.4040.FMDM440009.01,1000,VIEN,
122,50.L1.5050.FMDM550009.01,1000,VIEN,
122,05.L1.6060.USG66007.K,1000,VIEN,
122,20.L1.8080.28913.3,1000,VIEN,
122,25.L1.8080.FP18604.6,1000,VIEN,
122,25.L1.8080.FPU188035.6,1000,VIEN,
122,29.L1.5050.CX5577.H11,1000,VIEN,
122,17.L1.3060.LT3600T,1000,,
122,17.L1.3060.LT3600D,1000,,
122,17.L1.3060.LT3600V,1000,,
122,17.L1.3060.LT3606T,1000,,
122,17.L1.3060.LT3606D,1000,,
122,17.L1.3060.LT3606V,1000,,
122,17.L1.3060.LT3607TN,1000,,
122,17.L1.3060.LT3607D,1000,,
122,17.L1.3060.LT3607TD,1000,,
122,17.L1.3060.LT3608TN,1000,,
122,17.L1.3060.LT3608D,1000,,
122,17.L1.3060.LT3608TD,1000,,
122,05.L1.8080.688002.H,1000,VIEN,
122,05.L1.6060.USG66005.H,1000,VIEN,
122,41.L1.5050.U5153.2,1000,VIEN,
122,41.L1.5050.UT552004.4,1000,VIEN,
122,29.L1.5050.CX5578.H3,1000,VIEN,
122,41.L1.3060.M3321,1000,,
122,41.L1.3060.M3421,1000,,
122,41.L1.3060.M3322,1000,,
122,41.L1.3060.M3323,1000,,
122,41.L1.3060.M3423,1000,,
122,41.L1.3060.M3324,1000,,
122,41.L1.3060.M3325,1000,,
122,41.L1.3060.M3425,1000,,
122,41.L1.3060.M3326,1000,,
122,41.L1.3060.U3321,1000,,
122,41.L1.3060.U3421,1000,,
122,41.L1.3060.U3322,1000,,
122,41.L1.3060.U3323,1000,,
122,41.L1.3060.U3423,1000,,
122,41.L1.3060.U3324,1000,,
122,41.L1.3060.U3325,1000,,
122,41.L1.3060.U3425,1000,,
122,41.L1.3060.U3326,1000,,
122,05.L1.6060.USG66002.G,1000,VIEN,
122,38.L1.4080.AUT481006D.16,1000,VIEN,
122,38.L1.5050.SVICC507.11,1000,VIEN,
122,41.L1.3060.U3303.6,1000,VIEN,
122,38.L1.5050.SVUSC514.11,1000,VIEN,
122,39.L1.4080.USG48017.100,1000,VIEN,
122,05.L1.6060.USG66008.K,1000,VIEN,
122,05.L1.3060.KAG36901.K,1000,VIEN,
122,14.L1.3060.A36420.16,1000,VIEN,
122,14.L1.3060.A36MA8017.2,1000,VIEN,
122,14.L1.3060.A36MD9016.6,1000,VIEN,
122,14.L1.3060.A36ML8016.6,1000,VIEN,
122,14.L1.3060.A36MN9017.2,1000,VIEN,
122,14.L1.3060.A36MN9017D.2,1000,VIEN,
122,20.L1.8080.18707.6,1000,VIEN,
122,25.L1.6060.FP96604.7,1000,VIEN,
122,05.L1.6060.686002.H,1000,VIEN,
122,29.L1.3060.FC39010D.02,1000,VIEN,
122,05.L1.6060.USG66001.G,1000,VIEN,
122,20.L1.8080.18701.4,1000,VIEN,
122,51.L1.3060.US364001W.K5,1000,VIEN,
122,51.L1.3060.US364001D.K5,1000,VIEN,
122,51.L1.3060.US364001B.K5,1000,VIEN,
122,51.L1.3060.US364002W.K5,1000,VIEN,
122,51.L1.3060.US364002D.K5,1000,VIEN,
122,51.L1.3060.US364002B.K5,1000,VIEN,
122,51.L1.3060.US364003W.K5,1000,VIEN,
122,51.L1.3060.US364003D.K5,1000,VIEN,
122,51.L1.3060.US364003B.K5,1000,VIEN,
122,51.L1.3060.US364004W.K5,1000,VIEN,
122,51.L1.3060.US364004D.K5,1000,VIEN,
122,51.L1.3060.US364004B.K5,1000,VIEN,
122,51.L1.3060.US364005W.K5,1000,VIEN,
122,51.L1.3060.US364005D.K5,1000,VIEN,
122,51.L1.3060.US364005B.K5,1000,VIEN,
122,51.L1.3060.US364006W.K5,1000,VIEN,
122,51.L1.3060.US364006D.K5,1000,VIEN,
122,51.L1.3060.US364006B.K5,1000,VIEN,
122,51.L1.3030.US334001,1000,,
122,51.L1.3030.US334002,1000,,
122,51.L1.3030.US334003,1000,,
122,51.L1.3030.US334004,1000,,
122,51.L1.3030.US334005,1000,,
122,51.L1.3030.US334006,1000,,
122,51.L1.3030.US334007,1000,,
122,51.L1.3030.US334008,1000,,
122,51.L1.3030.US334009,1000,,
122,51.L1.3030.US334010,1000,,
122,51.L1.3030.US334011,1000,,
122,51.L1.3030.US334012,1000,,
122,51.L1.3060.US364007,1000,,
122,51.L1.3060.US364008,1000,,
122,51.L1.3060.US364009,1000,,
122,51.L1.3060.US364010,1000,,
122,51.L1.3060.US364011,1000,,
122,51.L1.3060.US364012,1000,,
122,51.L1.3060.US364013,1000,,
122,51.L1.3060.US364014,1000,,
122,51.L1.3060.US364015,1000,,
122,51.L1.3060.US364016,1000,,
122,51.L1.4060.US464007,1000,,
122,51.L1.4060.US464008,1000,,
122,51.L1.4060.US464009,1000,,
122,51.L1.4060.US464010,1000,,
122,51.L1.4060.US464011,1000,,
122,51.L1.4060.US464012,1000,,
122,51.L1.4060.US464013,1000,,
122,51.L1.4060.US464014,1000,,
122,51.L1.4060.US464015,1000,,
122,51.L1.4060.US464016,1000,,
122,21.CG2WA.CR.SF.113S,1000,KG,
122,21.CG2WA.CR.SF.120S,1000,KG,
122,21.CG2WA.CR.SF.132S,1000,KG,
122,20.L1.8080.89804.2,1000,VIEN,
022,12.L1.3030.3002,1000,VIEN,
022,12.L1.2550.2501,1000,VIEN,
022,12.L1.2550.2502,1000,VIEN,
022,12.L1.2550.2503,1000,VIEN,
022,12.L1.2550.2504,1000,VIEN,
022,12.L1.2550.2505,1000,VIEN,
022,14.L1.6060.66383026.S,1000,VIEN,
022,12.L2.2550.2501,1000,VIEN,
022,14.L1.6060.66282018.1S,1000,VIEN,
022,14.L1.6060.66181004,1000,VIEN,
022,14.L1.8080.88181004U,1000,VIEN,
022,14.L1.8080.88282018,1000,VIEN,
022,14.L1.8080.88283003.1,1000,VIEN,
022,14.L1.6060.66282018.2,1000,VIEN,
022,14.L1.8080.88283003,1000,VIEN,
022,12.L1.2040.2401,1000,VIEN,
022,12.L1.2040.2402,1000,VIEN,
022,12.L1.2040.2403,1000,VIEN,
022,12.L1.2040.2404,1000,VIEN,
022,12.L1.2040.2405,1000,VIEN,
022,14.L1.6060.66383026,1000,VIEN,
022,14.L1.8080.88282018.S,1000,VIEN,
022,14.L1.6060.66181004.K,1000,VIEN,
022,12.L1.2040.2401.1,1000,VIEN,
022,12.L1.2040.2402.1,1000,VIEN,
022,12.L1.2040.2403.1,1000,VIEN,
022,12.L1.2040.2404.1,1000,VIEN,
022,12.L1.2040.2405.1,1000,VIEN,
022,14.L1.6060.66181004.1,1000,VIEN,
022,12.L1.3030.3002.8,1000,VIEN,
022,12.L1.2550.2503.3,1000,VIEN,
022,12.L1.2550.2504.3,1000,VIEN,
022,12.L1.2550.2501.4,1000,VIEN,
022,12.L1.2550.2502.5,1000,VIEN,
022,12.L1.2550.2505.1,1000,VIEN,
022,14.L1.3060.36822,1000,VIEN,
022,14.L1.3060.36822D,1000,VIEN,
022,14.L1.3060.36922,1000,VIEN,
022,12.L1.3030.3002.9,1000,VIEN,
022,12.L1.2550.2501.3,1000,VIEN,
022,14.L2.3060.36822D,1000,VIEN,
022,14.L1.6060.66181004.2,1000,VIEN,
022,14.L1.3060.36822D.1,1000,VIEN,
022,14.L1.3060.36922.1,1000,VIEN,
022,14.L1.3060.36822.1,1000,VIEN,
022,12.L1.2040.2403.2,1000,VIEN,
022,12.L1.2040.2404.2,1000,VIEN,
022,12.L1.2040.2401.2,1000,VIEN,
022,12.L1.2040.2402.2,1000,VIEN,
022,12.L1.2550.2501.5,1000,VIEN,
022,14.L1.3060.A36822,1000,VIEN,
022,14.L1.3060.A36822D,1000,VIEN,
022,14.L1.3060.A36922,1000,VIEN,
022,14.L2.3060.A36822D,1000,VIEN,
022,14.L1.3060.A36822.2,1000,VIEN,
022,14.L1.3060.A36922.2,1000,VIEN,
022,14.L1.3060.A36822D.2,1000,VIEN,
022,14.L2.2012.332205,1000,,
022,12.L1.2040.2402.3,1000,VIEN,
022,12.L1.2040.2403.3,1000,VIEN,
022,14.L1.6060.66181004.3,1000,VIEN,
022,14.L1.3060.36320,1000,VIEN,
022,14.L1.3060.36420,1000,VIEN,
022,14.L1.3060.A36320,1000,VIEN,
022,14.L1.3060.A36420,1000,VIEN,
022,14.L1.8080.88284041,1000,VIEN,
022,14.L1.3030.33316,1000,VIEN,
022,14.L1.3030.33318,1000,VIEN,
022,14.L1.3030.33320,1000,VIEN,
022,14.L1.3030.33408,1000,VIEN,
022,14.L1.3030.33411,1000,VIEN,
022,14.L1.3030.33418,1000,VIEN,
022,14.L1.8080.88284041.1,1000,VIEN,
022,12.L1.2550.2501.6,1000,VIEN,
022,12.L1.2550.2504.4,1000,VIEN,
022,12.L1.3030.3002.11,1000,VIEN,
022,14.L1.8080.88181004.3,1000,VIEN,
022,12.L1.3030.3002.10,1000,VIEN,
022,12.L1.2040.2405.3,1000,VIEN,
022,12.L1.2550.2503.4,1000,VIEN,
022,12.L1.2040.2405.2,1000,VIEN,
022,14.L1.3060.A36320D,1000,VIEN,
022,18.C100.DG.BMFIX.00,1000,BAO,
022,18.C200.DG.BMSET.00,1000,BAO,
022,18.CG10.CR.C0000.00,1000,KG,
022,18.CG10.CR.C0000.18,1000,KG,
022,12.L1.2550.2502.4,1000,VIEN,
022,18.CG10.CR.C0000.24,1000,KG,
022,12.L1.2550.2505.4,1000,VIEN,
022,14.L1.6060.66182031.2,1000,VIEN,
022,14.L1.20120.332205,1000,VIEN,
022,14.L1.3030.33411.1,1000,VIEN,
022,14.L2.20120.332205,1000,VIEN,
022,12.L1.2550.2505.5,1000,VIEN,
022,19.C100.DG.CBOND.00,1000,BAO,
022,19.C200.DG.CXTRA.00,1000,BAO,
022,19.CG10.CR.CLINK.W0,1000,KG,
022,19.CG10.CR.CLINK.Y13,1000,KG,
022,19.CG10.CR.CLINK.Y23,1000,KG,
022,18.C100.DG.UTILE.00,1000,BAO,
022,14.L1.3060.A36320.1,1000,VIEN,
022,14.L1.3060.A36320D.1,1000,VIEN,
022,14.L1.3060.A36420.1,1000,VIEN,
022,14.L2.3060.A36320,1000,VIEN,
022,14.L2.3060.A36420,1000,VIEN,
022,12.L1.2550.2502.6,1000,VIEN,
022,12.L1.2040.2401.3,1000,VIEN,
022,14.L1.3030.33408.1,1000,VIEN,
022,14.L1.6060.66181004.4,1000,VIEN,
022,12.L1.2040.2404.3,1000,VIEN,
022,14.L2.3060.A36822,1000,VIEN,
022,14.L2.3060.A36922,1000,VIEN,
022,18.C2TE.DG.BMBON.00,1000,BAO,
022,18.CG2A.CR.CUSG0.00,1000,KG,
022,18.CG10.CR.C0000.18.,1000,,
022,18.CG10.CR.C0000.24.,1000,,
022,18.CG10.CR.C0000.00.,1000,,
022,18.C100.DG.UTILE.00.,1000,KG,
022,19.C100.DG.CBOND.00.,1000,KG,
022,19.C200.DG.CXTRA.00.,1000,KG,
022,18.C100.DG.BMFIX.00.,1000,KG,
022,18.C200.DG.BMSET.00.,1000,KG,
022,18.C2TE.DG.BMBON.00.,1000,KG,
022,12.L1.2040.2402.4,1000,VIEN,
022,12.L1.3030.3002.12,1000,VIEN,
022,14.L1.8080.88181004.4,1000,VIEN,
022,14.L1.3030.33418.1,1000,VIEN,
022,14.L1.6060.66181004.5,1000,VIEN,
022,12.L1.2550.2502.7,1000,VIEN,
022,12.L1.2040.2403.4,1000,VIEN,
022,12.L1.2550.2501.7,1000,VIEN,
022,12.L1.2550.2503.5,1000,VIEN,
022,12.L1.2550.2504.5,1000,VIEN,
022,00.KCB.100.NS,1000,KG,
022,00.KCB.150.NS,1000,KG,
022,00.KCB.200.NS,1000,KG,
022,00.NEM.TS,1000,KG,
022,00.KIM.01,1000,CAI,
022,00.KCT.100.NS,1000,KG,
022,00.KCT.150.NS,1000,KG,
022,00.KCT.200.NS,1000,KG,
022,12.L1.2040.2401.4,1000,VIEN,
022,12.L1.2040.2402.5,1000,VIEN,
022,12.L1.2040.2403.5,1000,VIEN,
022,12.L1.2040.2405.4,1000,VIEN,
022,12.L1.2040.2401.4-,1000,VIEN,
022,12.L1.2040.2401.4+,1000,VIEN,
022,12.L1.2040.2404.4,1000,VIEN,
022,12.L1.3030.3002.13,1000,VIEN,
022,12.L1.2040.2402.6,1000,VIEN,
022,12.L1.2040.2403.6,1000,VIEN,
022,12.L1.2040.2401.5,1000,VIEN,
022,12.L1.2550.2501.8,1000,VIEN,
022,12.L1.2550.2505.6,1000,VIEN,
022,12.L1.2040.2404.5,1000,VIEN,
022,12.L1.3030.3002.14,1000,VIEN,
022,12.L1.2040.2405.5,1000,VIEN,
022,12.L1.2550.2502.8,1000,VIEN,
022,12.L1.2550.2503.6,1000,VIEN,
022,12.L1.2550.2504.6,1000,VIEN,
022,12.L1.2040.2401.7,1000,VIEN,
022,12.L1.2040.2402.7,1000,VIEN,
022,14.L1.3030.33316.1,1000,VIEN,
022,14.L1.60120.244016,1000,VIEN,
022,14.L1.3030.33411.2,1000,VIEN,
022,14.L1.3060.A36822.3,1000,VIEN,
022,14.L1.3060.A36822D.3,1000,VIEN,
022,14.L1.3060.A36922.3,1000,VIEN,
022,12.L1.2550.2502.9,1000,VIEN,
022,12.L1.2550.2505.7,1000,VIEN,
022,14.L1.8080.88181004.5,1000,VIEN,
022,14.L1.3060.A36320.2,1000,VIEN,
022,14.L1.3060.A36320D.2,1000,VIEN,
022,14.L1.3060.A36420.2,1000,VIEN,
022,14.L1.3030.33320.1,1000,VIEN,
022,14.L1.3030.33418.2,1000,VIEN,
022,14.L1.3060.A36320.3,1000,VIEN,
022,20.L1.6060.16114,1000,VIEN,
022,14.L3.8012.BL81801.1,1000,VIEN,
022,20.L1.6060.16114.5,1000,VIEN,
022,21.C100.DG.MPSET.00,1000,KG,
022,21.C1T0.DG.KBOND.00,1000,KG,
022,22.L1.4040.4206G.M18,1000,,
022,14.L1.6060.66436016,1000,VIEN,
022,14.L1.8012.BL81807,1000,VIEN,
022,14.L1.6060.66282018,1000,VIEN,
022,22.C100.DG.TBOND.00,1000,KG,
022,22.C200.DG.TBOND.00,1000,KG,
022,14.L1.60120.US6861,1000,VIEN,
022,20.L1.3060.C9806.1,1000,,
022,14.L1.6060.66282018.1,1000,VIEN,
022,14.L1.3060.A36822.4,1000,VIEN,
022,14.L1.3060.A36822D.4,1000,VIEN,
022,22.CGIW.CR.JOINT.00,1000,KG,
022,22.CG2W.CR.JOINT.00,1000,,
022,00.L1.8080.4108,1000,,
022,14.L1.3060.A36320.4,1000,VIEN,
022,14.L1.3060.A36420.4,1000,VIEN,
022,14.L1.3060.A36320D.4,1000,VIEN,
022,14.L1.3060.A36922.4,1000,VIEN,
022,20.L1.6060.16115,1000,VIEN,
022,12.L1.2550.2502.10,1000,VIEN,
022,12.L1.2550.2504.7,1000,VIEN,
022,12.L1.2550.2505.8,1000,VIEN,
022,12.L1.2550.2501.9,1000,VIEN,
022,12.L1.2550.2503.7,1000,VIEN,
022,12.L1.3030.3002.15,1000,VIEN,
022,21.C100.DG.UNISET.00,1000,KG,
022,24.L1.4040.4201G,1000,VIEN,
022,12.L1.2550.2502.11,1000,VIEN,
022,12.L1.2040.2402.8,1000,VIEN,
022,12.L1.2040.2403.8,1000,VIEN,
022,14.L1.3030.33316.2,1000,VIEN,
022,14.L1.3060.GM3060,1000,VIEN,
022,14.L1.3060.US3982.1,1000,VIEN,
022,20.L1.6060.16004.5,1000,VIEN,
022,20.L1.6060.16001.5,1000,VIEN,
022,12.L1.2040.2404.6,1000,VIEN,
022,12.L1.2040.2405.6,1000,VIEN,
022,14.L1.3060.A36822.7,1000,VIEN,
022,14.L1.8080.88283003.2,1000,VIEN,
022,14.L1.8080.88282018.1,1000,VIEN,
022,12.L1.3030.3018.1,1000,VIEN,
022,12.L1.3030.3021.1,1000,VIEN,
022,12.L1.3030.3021.4,1000,VIEN,
022,12.L1.3030.3024.1,1000,VIEN,
022,14.L1.3030.33411.3,1000,VIEN,
022,12.L1.3030.3019.1,1000,VIEN,
022,12.L1.3030.3019.4,1000,VIEN,
022,12.L1.3030.3020.1,1000,VIEN,
022,12.L1.3030.3022.1,1000,VIEN,
022,12.L1.3030.3023.1,1000,VIEN,
022,12.L1.3030.3026.1,1000,VIEN,
022,12.L1.3030.3018,1000,VIEN,
022,12.L1.3030.3021,1000,VIEN,
022,12.L1.3030.3024,1000,VIEN,
022,12.L1.3030.3022,1000,VIEN,
022,12.L1.3030.3023,1000,VIEN,
022,12.L1.3030.3020,1000,VIEN,
022,12.L1.3030.3026,1000,VIEN,
022,12.L1.3030.3019,1000,VIEN,
022,12.L1.3030.3002.16,1000,VIEN,
022,12.L1.2040.2401.8,1000,VIEN,
022,20.L1.6060.16114.6,1000,VIEN,
022,20.L1.6060.16114.4,1000,VIEN,
022,14.L1.6060.66181004.6,1000,VIEN,
022,20.L1.6060.26172.5,1000,VIEN,
022,20.L1.6060.26006,1000,VIEN,
022,20.L1.6060.26107,1000,VIEN,
022,20.L1.6060.26112,1000,VIEN,
022,20.L1.6060.26172,1000,VIEN,
022,20.L1.6060.26107.5,1000,VIEN,
022,20.L1.6060.26112.5,1000,VIEN,
022,20.L1.6060.26006.5,1000,VIEN,
022,20.L1.6060.26107.4,1000,VIEN,
022,20.L1.6060.26006.6,1000,VIEN,
022,21.P9.DG.ADES.00,1000,,
022,14.L1.3060.A36320.5,1000,VIEN,
022,14.L1.3060.A36320D.5,1000,VIEN,
022,14.L1.3060.A36420.5,1000,VIEN,
022,22.C2SP.DG.TBOND.00,1000,,
022,20.L1.6060.26006.4,1000,VIEN,
022,12.L1.3030.3026.2,1000,VIEN,
022,12.L1.3030.3018.2,1000,VIEN,
022,12.L1.3030.3021.2,1000,VIEN,
022,21.FF10.CR.KERA.00,1000,,
022,12.L1.3030.3019.2,1000,VIEN,
022,12.L1.3030.3020.2,1000,VIEN,
022,12.L1.3030.3022.2,1000,VIEN,
022,12.L1.3030.3024.2,1000,VIEN,
022,12.L1.3030.3023.2,1000,VIEN,
022,14.L1.3030.33320.2,1000,VIEN,
022,14.L1.3060.A36822.5,1000,VIEN,
022,14.L1.3060.A36822D.5,1000,VIEN,
022,14.L1.3060.A36922.5,1000,VIEN,
022,20.L1.6060.26107.6,1000,VIEN,
022,14.L1.3030.33408.2,1000,VIEN,
022,14.L1.3030.33316.3,1000,VIEN,
022,20.L1.6060.16004.6,1000,VIEN,
022,20.L1.6060.26112.4,1000,VIEN,
022,12.L1.2550.2501.10,1000,VIEN,
022,12.L1.2550.2502.12,1000,VIEN,
022,12.L1.2550.2503.8,1000,VIEN,
022,12.L1.2550.2504.8,1000,VIEN,
022,12.L1.2550.2505.9,1000,VIEN,
022,12.L1.3030.3018.3,1000,VIEN,
022,20.L1.6060.16004.4,1000,VIEN,
022,10.L2.8080.4108,1000,VIEN,
022,12.L1.3030.3024.3,1000,VIEN,
022,12.L1.3030.3022.3,1000,VIEN,
022,12.L1.3030.3026.3,1000,VIEN,
022,12.L1.3030.3023.3,1000,VIEN,
022,12.L1.3030.3020.3,1000,VIEN,
022,12.L1.3030.3021.3,1000,VIEN,
022,12.L1.3030.3019.3,1000,VIEN,
022,14.L1.3060.A36922.6,1000,VIEN,
022,14.L1.8080.88284041.2,1000,VIEN,
022,29.L1.1580.FP15801,1000,VIEN,
022,29.L1.1580.FP15802,1000,VIEN,
022,29.L1.1580.FP15803,1000,VIEN,
022,29.L1.1580.FP15804,1000,VIEN,
022,29.L1.1580.FP15805,1000,VIEN,
022,29.L1.1580.FP15806,1000,VIEN,
022,29.L1.1580.FP15807,1000,VIEN,
022,29.L1.1580.FP15808,1000,VIEN,
022,29.L1.3060.FC3618,1000,VIEN,
022,29.L1.3060.FC3618D,1000,VIEN,
022,29.L1.3060.FC3619,1000,VIEN,
022,29.L1.3060.FC3604,1000,VIEN,
022,29.L1.3060.FC3604D,1000,VIEN,
022,29.L1.3060.FC3605,1000,VIEN,
022,29.L1.3060.FC3604.01,1000,VIEN,
022,29.L1.3060.FC3604D.01,1000,VIEN,
022,29.L1.3060.FC3605.01,1000,VIEN,
022,29.L1.3060.FC3618.02,1000,VIEN,
022,29.L1.3060.FC3618D.02,1000,VIEN,
022,29.L1.3060.FC3619.03,1000,VIEN,
022,29.L1.3060.FC3618.01,1000,VIEN,
022,29.L1.3060.FC3618D.01,1000,VIEN,
022,29.L1.3060.FC3619.01,1000,VIEN,
022,29.L1.3060.FC3619.02,1000,VIEN,
022,29.L1.3060.FC3604D.02,1000,VIEN,
022,29.L1.3060.FC3605.02,1000,VIEN,
022,29.L1.3060.FC3604.02,1000,VIEN,
022,12.L1.2040.2404.7,1000,VIEN,
022,12.L1.2040.2405.7,1000,VIEN,
022,14.L1.8080.88181004.6,1000,VIEN,
022,14.L1.3030.33411.4,1000,VIEN,
022,14.L1.3060.A36822.6,1000,VIEN,
022,14.L1.3060.A36822D.6,1000,VIEN,
022,14.L1.8080.88181004.7,1000,VIEN,
022,14.L1.3030.33320.3,1000,VIEN,
022,14.L1.6060.66181004.7,1000,VIEN,
022,29.L1.1580.FP15801.1,1000,VIEN,
022,29.L1.1580.FP15802.1,1000,VIEN,
022,29.L1.1580.FP15803.1,1000,VIEN,
022,29.L1.1580.FP15804.1,1000,VIEN,
022,29.L1.1580.FP15805.1,1000,VIEN,
022,29.L1.1580.FP15806.1,1000,VIEN,
022,29.L1.1580.FP15807.1,1000,VIEN,
022,29.L1.1580.FP15808.1,1000,VIEN,
022,14.L1.8012.BL81815,1000,VIEN,
022,14.L1.80120.M81LD902,1000,VIEN,
022,14.L1.80120.M81MW906,1000,VIEN,
022,14.L1.80120.M81OW903,1000,VIEN,
022,14.L1.80120.M81AG905,1000,VIEN,
022,14.L1.80120.M81CB907,1000,VIEN,
022,14.L1.80120.M81DT904,1000,VIEN,
022,14.L1.80120.M81LG902,1000,VIEN,
022,14.L1.60120.61185064,1000,VIEN,
022,14.L1.60120.M61LD902,1000,VIEN,
022,14.L1.60120.61184061,1000,,
022,14.L1.60120.61286012,1000,VIEN,
022,14.L1.60120.184061,1000,VIEN,
022,14.L1.60120.185064,1000,VIEN,
022,14.L1.60120.286012,1000,VIEN,
022,29.L1.1580.FP15808.2,1000,VIEN,
022,29.L1.1580.FP15804.2,1000,VIEN,
022,12.L1.2040.2402.9,1000,VIEN,
022,12.L1.2550.2501.11,1000,VIEN,
022,12.L1.2040.2401.9,1000,VIEN,
022,12.L1.2040.2403.7,1000,VIEN,
022,12.L1.2550.2502.13,1000,VIEN,
022,29.L1.1580.FP15803.2,1000,VIEN,
022,20.L1.6060.16001.4,1000,VIEN,
022,12.L1.2040.2405.8,1000,VIEN,
022,12.L1.3030.3024.4,1000,VIEN,
022,12.L1.3030.3018.4,1000,VIEN,
022,12.L1.3030.3023.4,1000,VIEN,
022,12.L1.3030.3026.4,1000,VIEN,
022,29.L1.1580.FP15802.2,1000,VIEN,
022,29.L1.1580.FP15806.2,1000,VIEN,
022,29.L1.1580.FP15807.2,1000,VIEN,
022,12.L1.2040.2404.8,1000,VIEN,
022,12.L1.2550.2504.9,1000,VIEN,
022,29.L1.1580.FP15805.2,1000,VIEN,
022,29.L1.1580.FP15801.2,1000,VIEN,
022,14.L1.8080.88285052.1,1000,VIEN,
022,14.L1.8080.M88AG905,1000,VIEN,
022,14.L1.8080.M88DT904,1000,VIEN,
022,14.L1.8080.M88LD902,1000,VIEN,
022,14.L1.8080.M88LG902,1000,VIEN,
022,14.L1.8080.M88MW909,1000,VIEN,
022,14.L1.8080.M88OW903,1000,VIEN,
022,14.L1.3030.33418.3,1000,VIEN,
022,29.L1.3060.FC3605.03,1000,VIEN,
022,14.L1.6060.66282018.3,1000,VIEN,
022,29.L1.1580.FP15808.3,1000,VIEN,
022,20.L1.6060.26172.4,1000,VIEN,
022,29.L1.1580.FP15803.3,1000,VIEN,
022,20.L1.6060.16405.5,1000,VIEN,
022,20.L1.6060.86301.5,1000,VIEN,
022,14.L1.3030.33316.4,1000,VIEN,
022,20.L1.100100.51107.5,1000,VIEN,
022,14.L1.6060.66181004.8,1000,VIEN,
022,29.L1.1580.FP15801.3,1000,VIEN,
022,29.L1.3060.FC3605.04,1000,VIEN,
022,12.L1.2040.2401.10,1000,VIEN,
022,12.L1.2040.2402.10,1000,VIEN,
022,14.L1.8080.88284041.3,1000,VIEN,
022,14.L1.8080.MPM88623,1000,VIEN,
022,29.L1.1580.FP15802.3,1000,VIEN,
022,29.L1.1580.FP15805.3,1000,VIEN,
022,29.L1.1580.FP15806.3,1000,VIEN,
022,29.L1.1580.FP15807.3,1000,VIEN,
022,02.L1.8080.4108,1000,VIEN,
022,29.L1.1580.FP15808.4,1000,VIEN,
022,29.L1.3060.FC3605.06,1000,VIEN,
022,29.L1.1580.FP15804.3,1000,VIEN,
022,12.L1.2550.2505.10,1000,VIEN,
022,14.L1.8080.88181004.8,1000,VIEN,
022,12.L1.2040.U2421.1,1000,VIEN,
022,12.L1.2040.U2422.1,1000,VIEN,
022,12.L1.2040.U2423.1,1000,VIEN,
