fsku,actual_t10,wma_t10,ma3_t10,acc_wma_t10,acc_ma3_t10,actual_t11,wma_t11,ma3_t11,acc_wma_t11,acc_ma3_t11,actual_t12,final_t12,ma3_t12,acc_final_t12,acc_ma3_t12,actual_t1,final_t1,ma3_t1,acc_final_t1,acc_ma3_t1,final_t2,final_t3,actual_t1_num
20.L1.6060.A36005,3562.0,2614.0,2614.0,73.37638031068687,73.37638031068687,470.0,2783.0,2783.0,0.0,0.0,2499,2100,2494.0,84.03361344537815,99.78658129918634,1310,2103,2177.0,39.465648854961835,33.81679389312977,1895,2078,1310
20.L1.6060.A36006,3.0,487.0,487.0,0.0,0.0,117.0,145.0,145.0,76.35327635327636,76.35327635327636,255,138,172.0,54.117647058823536,67.32026143790848,440,163,125.0,37.04545454545455,28.409090909090907,181,190,440
20.L1.6060.A36902,1715.0,1111.0,1111.0,64.76190476190476,64.76190476190476,1704.0,1263.0,1263.0,74.11971830985915,74.11971830985915,1583,1693,1684.0,93.05116866708781,93.59865234786271,1244,1646,1667.0,67.68488745980707,65.9699892818864,1639,1630,1244
20.L1.6060.A36903,230.0,251.0,251.0,90.72463768115941,90.72463768115941,587.0,152.0,152.0,25.837592277115274,25.837592277115274,65,404,342.0,0.0,0.0,0,0,294.0,,,0,660,0
20.L1.6060.A36904,33.0,258.0,258.0,0.0,0.0,264.0,74.0,74.0,28.030303030303028,28.030303030303028,98,142,99.0,55.10204081632652,98.9795918367347,199,135,132.0,67.83919597989949,66.1641541038526,150,135,199
20.L1.6060.A36915,1075.0,1276.0,1276.0,81.33333333333333,81.33333333333333,1546.0,623.0,623.0,40.31910306166452,40.31910306166452,605,935,975.0,45.45454545454546,38.89807162534436,1572,981,1075.0,62.40458015267176,68.40542832909244,981,906,1572
20.L1.6060.A36916,872.0,1378.0,1378.0,42.01070336391436,42.01070336391436,1370.0,1262.0,1262.0,92.14111922141119,92.14111922141119,1463,1089,984.0,74.43609022556392,67.25905673274094,1369,1317,1235.0,96.20160701241782,90.2118334550767,1371,1373,1369
20.L1.6060.A36917,1569.0,2000.0,2000.0,72.53027405991077,72.53027405991077,1229.0,1610.0,1610.0,68.99918633034987,68.99918633034987,1217,1250,1337.0,97.28841413311422,90.1122980005478,1986,1291,1338.0,65.00503524672709,67.38838536421618,1256,1259,1986
20.L1.6060.A36918,1166.0,1047.0,1047.0,89.8227558604917,89.8227558604917,923.0,729.0,729.0,78.94546767786204,78.94546767786204,1181,986,987.0,83.48856900931413,83.57324301439458,2588,1101,1090.0,42.54250386398763,42.117465224111285,1089,1111,2588
20.L1.6060.A36919,254.0,877.0,877.0,0.0,0.0,131.0,638.0,638.0,0.0,0.0,607,318,422.0,52.38879736408566,69.57715540911586,290,394,331.0,64.13793103448275,85.97701149425286,405,442,290
20.L1.6060.A36920,811.0,3222.0,3222.0,0.0,0.0,2378.0,1426.0,1426.0,59.95234090271937,59.95234090271937,2999,1623,1381.0,54.11803934644881,46.037568078248306,1581,2375,2063.0,49.778621125869705,69.53405017921148,2563,2594,1581
20.L1.6060.A66101,567.0,2778.0,2778.0,0.0,0.0,900.0,1848.0,1848.0,0.0,0.0,1593,1097,1284.0,68.86377903327056,80.62356141452186,1600,1180,1020.0,73.75,63.74999999999999,1248,1297,1600
20.L1.6060.A66102,1380.0,2015.0,2015.0,53.985507246376805,53.985507246376805,476.0,1655.0,1655.0,0.0,0.0,2225,1620,1001.0,72.80898876404494,44.973782771535575,1573,789,1360.0,50.158931977113795,86.48018648018648,510,1114,1573
20.L1.6060.A66103,1531.0,3150.0,3150.0,0.0,0.0,1342.0,2239.0,2239.0,33.13462493790361,33.13462493790361,2870,1467,1519.0,51.11498257839722,52.93844367015099,2691,2144,1914.0,79.6729840208101,71.13836244271027,2201,2318,2691
20.L1.6060.A66104,294.0,2380.0,2380.0,0.0,0.0,1325.0,1805.0,1805.0,63.773584905660385,63.773584905660385,2109,1989,956.0,94.31009957325746,45.34534534534536,1179,1056,1243.0,89.56743002544529,94.59994345490527,683,1491,1179
20.L1.6060.A66105,1521.0,2595.0,2595.0,29.36664475126013,29.36664475126013,1957.0,1863.0,1863.0,95.17969681485266,95.17969681485266,1621,2033,2157.0,74.58359037631092,66.95455480156282,2479,1702,1700.0,68.65671641791045,68.56259244318946,1729,1699,2479
20.L1.6060.A66106,2039.0,1388.0,1388.0,68.07258460029426,68.07258460029426,1234.0,1387.0,1387.0,87.62830902215019,87.62830902215019,2358,1338,1272.0,56.74300254452926,53.958156629912345,2659,1957,1877.0,73.59909740503949,70.59044753666792,1933,2025,2659
20.L1.6060.A86301,478.0,464.0,464.0,97.07112970711297,97.07112970711297,209.0,588.0,588.0,0.0,0.0,127,402,423.0,0.0,0.0,309,231,271.0,74.75728155339806,87.8101402373247,149,326,309
20.L1.6060.A89601,1695.0,1979.0,1979.0,83.2251720747296,83.2251720747296,1221.0,1443.0,1443.0,81.7908817908818,81.7908817908818,2334,1374,1397.0,58.86889460154241,59.868608968866035,1720,1872,1750.0,91.16279069767442,98.25581395348837,1880,1968,1720
20.L1.6060.A89602,2299.0,1033.0,1033.0,44.932579382340144,44.932579382340144,2128.0,1259.0,1259.0,59.17919799498746,59.17919799498746,1950,1853,1642.0,95.02564102564102,84.1880341880342,2683,2073,2126.0,77.2642564293701,79.22723319667038,2047,2035,2683
20.L1.6060.A89603,1122.0,1392.0,1392.0,75.96553773024361,75.96553773024361,1651.0,1253.0,1253.0,75.89339794064203,75.89339794064203,2418,1373,1276.0,56.78246484698097,52.757099531293086,1743,1929,1730.0,89.328743545611,99.273283610633,2020,2072,1743
20.L1.6060.A89604,2531.0,2721.0,2721.0,92.50625576188595,92.50625576188595,3511.0,2512.0,2512.0,71.54656792936484,71.54656792936484,3397,2824,2529.0,83.13217544892552,74.44804239034441,6795,3258,3146.0,47.94701986754967,46.303654648025514,3350,3332,6795
20.L1.6060.A89605,2751.0,2775.0,2775.0,99.13970677329456,99.13970677329456,1315.0,2865.0,2865.0,0.0,0.0,1621,1751,1802.0,91.9802590993214,88.85461649187744,1605,1755,1896.0,90.65420560747664,81.88992731048805,1627,1664,1605
20.L1.6060.A89606,3212.0,1165.0,1165.0,36.25985886259859,36.25985886259859,2163.0,1656.0,1656.0,76.57574356603483,76.57574356603483,3279,2152,1970.0,65.62976517230862,60.08945816814069,2117,2931,2885.0,61.549362305148804,63.737994016690294,2882,2976,2117
20.L1.6060.A89607,1564.0,1411.0,1411.0,90.21739130434783,90.21739130434783,1419.0,1374.0,1374.0,96.85224336387125,96.85224336387125,2802,1344,1271.0,47.96573875802997,45.34856055198668,1064,2140,1928.0,0.0,18.76566416040101,2194,2299,1064
20.L1.6060.A89651,364.0,1765.0,1765.0,0.0,0.0,668.0,1027.0,1027.0,46.30738522954091,46.30738522954091,1313,689,754.0,52.475247524752476,57.4003554201574,780,930,782.0,80.76923076923077,99.78632478632478,992,1038,780
20.L1.6060.A89652,491.0,211.0,211.0,42.905634758995234,42.905634758995234,0.0,250.0,250.0,,,66,150,169.0,0.0,0.0,554,131,186.0,23.64620938628159,33.513838748495786,85,95,554
20.L1.6060.A89653,159.0,901.0,901.0,0.0,0.0,0.0,623.0,623.0,,,941,658,156.0,69.92561105207227,16.578108395324122,622,68,367.0,10.932475884244376,58.949624866023576,44,95,622
20.L1.6060.A89654,226.0,628.0,628.0,0.0,0.0,265.0,615.0,615.0,0.0,0.0,176,275,288.0,43.75,36.55303030303029,192,213,222.0,89.0625,84.20138888888889,212,205,192
20.L1.6060.A89655,515.0,498.0,498.0,96.76375404530744,96.76375404530744,489.0,620.0,620.0,73.21063394683027,73.21063394683027,246,390,465.0,41.463414634146346,10.97560975609756,381,354,417.0,92.91338582677166,90.63867016622922,229,500,381
20.L1.6060.A89656,679.0,1278.0,1278.0,11.831124202258215,11.831124202258215,407.0,1173.0,1173.0,0.0,0.0,177,658,780.0,0.0,0.0,375,346,421.0,92.26666666666667,87.73333333333333,308,293,375
20.L1.6060.A89657,269.0,629.0,629.0,0.0,0.0,315.0,264.0,264.0,83.70370370370371,83.70370370370371,353,242,200.0,68.55524079320114,56.75165250236071,425,325,312.0,76.47058823529412,73.49019607843137,331,334,425
20.L1.6060.A89658,185.0,1600.0,1600.0,0.0,0.0,193.0,945.0,945.0,0.0,0.0,769,380,507.0,49.414824447334205,65.8864325964456,353,479,382.0,64.30594900849859,91.69027384324835,509,552,353
20.L1.6060.A91661,5129.0,6313.0,6313.0,76.9220770780529,76.9220770780529,5140.0,5559.0,5559.0,91.85473411154345,91.85473411154345,7462,5297,5403.0,70.98633074242831,72.40686143125168,8283,6299,5910.0,76.04732584812265,71.35498410398809,6416,6590,8283
20.L1.6060.A91662,6007.0,9517.0,9517.0,41.56262138616058,41.56262138616058,11400.0,7876.0,7876.0,69.08771929824562,69.08771929824562,22859,22900,7617.0,99.82063957303468,33.32312582935969,12745,16051,13422.0,74.0604158493527,94.68811298548451,17163,17969,12745
20.L1.8080.18117,7.0,45.0,45.0,0.0,0.0,66.0,32.0,32.0,48.484848484848484,48.484848484848484,75,56,31.0,74.66666666666666,41.77777777777777,162,59,49.0,36.419753086419746,30.452674897119348,65,65,162
20.L1.8080.18125,0.0,0.0,0.0,,,16.0,0.0,0.0,0.0,0.0,0,16,5.0,,,0,5,5.0,,,6,4,0
20.L1.8080.18126,0.0,12.0,12.0,,,0.0,12.0,12.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
20.L1.8080.18127,0.0,35.0,35.0,,,0.0,5.0,5.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
20.L1.8080.18128,300.0,91.0,91.0,30.333333333333336,30.333333333333336,110.0,178.0,178.0,37.87878787878787,37.87878787878787,0,110,137.0,,,0,93,137.0,,,68,62,0
20.L1.8080.18129,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
20.L1.8080.18901,1229.0,643.0,643.0,52.291836181177096,52.291836181177096,1013.0,989.0,989.0,97.59789404409345,97.59789404409345,1598,995,948.0,62.26533166458073,59.30329578639966,846,1349,1280.0,40.543735224586285,48.69976359338062,1356,1402,846
20.L1.8080.18902,269.0,196.0,196.0,72.73853779429987,72.73853779429987,412.0,140.0,140.0,33.98058252427184,33.98058252427184,379,276,238.0,72.82321899736148,62.796833773087066,1122,1122,353.0,100.0,31.4913844325609,729,1234,1122
20.L1.8080.18903,281.0,283.0,283.0,99.16963226571768,99.16963226571768,433.0,280.0,280.0,64.58814472671286,64.58814472671286,269,360,413.0,66.17100371747212,46.34448574969022,223,321,328.0,56.05381165919283,53.0642750373692,328,314,223
20.L1.8080.18904,137.0,723.0,723.0,0.0,0.0,6.0,442.0,442.0,0.0,0.0,484,140,175.0,28.925619834710748,36.15702479338842,766,271,209.0,35.37859007832898,27.284595300261095,282,319,766
20.L1.8080.18905,20.0,366.0,366.0,0.0,0.0,37.0,246.0,246.0,0.0,0.0,38,30,27.0,78.94736842105263,71.9298245614035,70,34,32.0,48.57142857142858,45.23809523809524,36,36,70
20.L1.8080.18906,81.0,311.0,311.0,0.0,0.0,181.0,147.0,147.0,81.39963167587477,81.39963167587477,668,125,104.0,18.7125748502994,15.568862275449103,976,976,310.0,100.0,31.762295081967217,804,842,976
20.L1.8080.18910,1060.0,983.0,983.0,92.73584905660377,92.73584905660377,1740.0,965.0,965.0,55.47892720306513,55.47892720306513,102,1286,1241.0,0.0,0.0,0,0,967.0,,,0,15,0
20.L1.8080.18911,785.0,1038.0,1038.0,67.81316348195328,67.81316348195328,1494.0,819.0,819.0,54.79696564033914,54.79696564033914,935,909,973.0,97.2192513368984,95.90017825311944,1199,1073,1071.0,89.49124270225187,89.35223797609117,1116,1067,1199
20.L1.8080.18912,761.0,1041.0,1041.0,63.25010950503722,63.25010950503722,1001.0,886.0,886.0,88.51148851148851,88.51148851148851,1084,1029,1088.0,94.92619926199262,99.66174661746616,771,994,949.0,71.07652399481192,76.9563337656723,1022,1026,771
20.L1.8080.18913,708.0,895.0,895.0,73.54048964218455,73.54048964218455,432.0,737.0,737.0,29.475308641975317,29.475308641975317,588,567,612.0,96.42857142857143,95.97505668934241,249,565,576.0,0.0,0.0,545,560,249
20.L1.8080.18914,613.0,3547.0,3547.0,0.0,0.0,429.0,2868.0,2868.0,0.0,0.0,973,950,1017.0,97.63617677286743,95.44364508393285,1089,738,672.0,67.76859504132231,61.677379859198034,747,790,1089
20.L1.8080.18915,647.0,1112.0,1112.0,28.078310149407535,28.078310149407535,816.0,874.0,874.0,92.93300653594771,92.93300653594771,773,834,874.0,92.10866752910738,86.9340232858991,816,761,745.0,93.25980392156863,91.33986928104576,776,771,816
20.L1.8080.28101,219.0,304.0,304.0,61.33942161339421,61.33942161339421,180.0,297.0,297.0,35.185185185185176,35.185185185185176,21,278,239.0,0.0,0.0,191,108,140.0,56.544502617801044,73.29842931937172,96,85,191
20.L1.8080.28107,23.0,138.0,138.0,0.0,0.0,20.0,88.0,88.0,0.0,0.0,2,118,54.0,0.0,0.0,0,12,15.0,,,11,10,0
20.L1.8080.28901,366.0,674.0,674.0,15.846994535519121,15.846994535519121,200.0,563.0,563.0,0.0,0.0,4,486,520.0,0.0,0.0,0,0,190.0,,,0,1,0
20.L1.8080.28902,0.0,111.0,111.0,,,0.0,59.0,59.0,,,0,0,59.0,,,0,0,0.0,,,0,0,0
20.L1.8080.28903,349.0,541.0,541.0,45.081184336198675,45.081184336198675,864.0,448.0,448.0,51.81327160493827,51.81327160493827,1220,750,667.0,61.47540983606557,54.69945355191257,128,128,811.0,100.0,0.0,83,128,128
20.L1.8080.28904,230.0,520.0,520.0,0.0,0.0,60.0,289.0,289.0,0.0,0.0,814,130,140.0,15.970515970515976,17.15806715806716,322,471,368.0,53.726708074534166,85.71428571428572,492,550,322
20.L1.8080.28905,573.0,385.0,385.0,67.13205351948808,67.13205351948808,844.0,434.0,434.0,51.421800947867304,51.421800947867304,377,609,615.0,38.46153846153846,36.87002652519894,740,556,598.0,75.13513513513513,80.8108108108108,560,522,740
20.L1.8080.28906,8.0,1.0,1.0,12.5,12.5,14.0,3.0,3.0,19.047619047619047,19.047619047619047,54,8,7.0,14.814814814814813,13.580246913580252,0,33,25.0,,,36,39,0
20.L1.8080.28913,4468.0,2745.0,2745.0,61.436884512085946,61.436884512085946,1125.0,2509.0,2509.0,0.0,0.0,2331,2417,2381.0,96.31059631059631,97.84069784069783,2050,2397,2641.0,83.07317073170731,71.15447154471543,2123,2247,2050
20.L1.8080.28914,1374.0,959.0,959.0,69.79621542940319,69.79621542940319,359.0,1027.0,1027.0,0.0,0.0,1866,736,817.0,39.442658092175776,43.801357627724194,552,1316,1200.0,0.0,0.0,1290,1413,552
20.L1.8080.28915,945.0,2846.0,2846.0,0.0,0.0,416.0,1936.0,1936.0,0.0,0.0,2014,769,917.0,38.18272095332671,45.514730221780866,3135,1321,1125.0,42.13716108452951,35.88516746411483,1348,1473,3135
20.L1.8080.28916,1283.0,1492.0,1492.0,83.73603533385294,83.73603533385294,634.0,1159.0,1159.0,17.245005257623546,17.245005257623546,1141,993,1124.0,87.02892199824716,98.48086473853346,885,1017,1019.0,85.08474576271186,84.82109227871939,978,1022,885
20.L1.8080.28917,1508.0,2157.0,2157.0,56.98496905393458,56.98496905393458,1005.0,1646.0,1646.0,36.18573797678276,36.18573797678276,3982,1167,1191.0,29.306880964339534,29.917964172107816,4226,2594,2165.0,61.38192143871273,51.23047799337434,2693,2921,4226
20.L1.8080.28918,1720.0,711.0,711.0,41.33720930232558,41.33720930232558,977.0,983.0,983.0,99.35175707949504,99.35175707949504,1141,1160,1157.0,98.33479404031551,98.56850715746423,2171,1208,1279.0,55.64256103178259,58.92829725165054,1142,1162,2171
20.L1.8080.38002,1048.0,728.0,728.0,69.46564885496183,69.46564885496183,1222.0,708.0,708.0,57.91052918712493,57.91052918712493,16,1034,938.0,0.0,0.0,383,584,762.0,47.51958224543081,1.0443864229765065,541,449,383
20.L1.8080.38003,503.0,1632.0,1632.0,0.0,0.0,790.0,1488.0,1488.0,11.687763713080157,11.687763713080157,2092,855,946.0,40.86998087954111,45.235818992989174,1412,1384,1128.0,98.01699716713881,79.9102927289896,1478,1573,1412
20.L1.8080.38006,172.0,218.0,218.0,73.25581395348837,73.25581395348837,325.0,57.0,57.0,17.64102564102563,17.64102564102563,0,260,166.0,,,172,132,166.0,76.74418604651163,96.31782945736434,131,105,172
20.L1.8080.38901,889.0,685.0,685.0,77.0153730783652,77.0153730783652,869.0,628.0,628.0,72.30533179900269,72.30533179900269,485,808,763.0,33.402061855670105,42.61168384879724,174,681,748.0,0.0,0.0,660,631,174
20.L1.8080.38902,1037.0,958.0,958.0,92.38187078109932,92.38187078109932,200.0,1176.0,1176.0,0.0,0.0,653,710,532.0,91.27105666156203,81.5211842776927,820,594,630.0,72.4390243902439,76.82926829268293,533,575,820
20.L1.8080.38904,283.0,292.0,292.0,96.70200235571261,96.70200235571261,130.0,318.0,318.0,0.0,0.0,392,172,184.0,43.87755102040817,46.85374149659863,318,292,268.0,91.82389937106919,84.38155136268344,290,311,318
20.L1.8080.38905,329.0,989.0,989.0,0.0,0.0,407.0,920.0,920.0,0.0,0.0,794,739,560.0,93.07304785894206,70.48698572628042,755,585,510.0,77.48344370860927,67.54966887417218,612,640,755
20.L1.8080.38906,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
20.L1.8080.38907,15.0,261.0,261.0,0.0,0.0,157.0,121.0,121.0,77.2823779193206,77.2823779193206,58,157,174.0,0.0,0.0,17,79,77.0,0.0,0.0,88,79,17
20.L1.8080.38915,117.0,1273.0,1273.0,0.0,0.0,450.0,986.0,986.0,0.0,0.0,433,678,885.0,43.418013856812934,0.0,506,375,333.0,74.11067193675889,65.87615283267456,407,403,506
20.L1.8080.38916,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,195,0,0.0,0.0,0.0,0,0,195
20.L1.8080.38917,830.0,515.0,515.0,62.088353413654616,62.088353413654616,18.0,671.0,671.0,0.0,0.0,189,592,518.0,0.0,0.0,1409,266,346.0,18.87863733144074,24.53276555476698,193,214,1409
20.L1.8080.38918,719.0,477.0,477.0,66.38850254983774,66.38850254983774,630.0,416.0,416.0,66.08465608465607,66.08465608465607,774,622,601.0,80.36175710594316,77.6916451335056,1329,720,708.0,54.17607223476297,53.24805618259343,718,730,1329
20.L1.8080.38919,560.0,694.0,694.0,76.1309523809524,76.1309523809524,336.0,329.0,329.0,97.91666666666666,97.91666666666666,117,376,365.0,0.0,0.0,427,271,338.0,63.46604215456675,79.07884465261515,238,224,427
20.L1.8080.38920,2250.0,1966.0,1966.0,87.36296296296297,87.36296296296297,1275.0,1686.0,1686.0,67.76470588235296,67.76470588235296,3613,1528,1534.0,42.29172432881262,42.46701725251406,2459,2639,2379.0,92.67995119967468,96.76020062355973,2658,2843,2459
20.L1.8080.68101,1590.0,1059.0,1059.0,66.58280922431867,66.58280922431867,637.0,1135.0,1135.0,21.87336473050757,21.87336473050757,1010,989,1065.0,97.92079207920791,94.58745874587457,1089,1014,1079.0,93.1129476584022,99.08172635445362,937,975,1089
20.L1.8080.68102,669.0,1475.0,1475.0,0.0,0.0,805.0,1078.0,1078.0,66.04554865424433,66.04554865424433,1432,855,911.0,59.70670391061452,63.617318435754186,1008,1091,969.0,91.76587301587301,96.0978835978836,1136,1182,1008
20.L1.8080.68103,450.0,1781.0,1781.0,0.0,0.0,333.0,1066.0,1066.0,0.0,0.0,477,475,550.0,99.58071278825996,84.76589797344515,1458,428,420.0,29.355281207133054,28.80658436213992,424,436,1458
20.L1.8080.68104,1254.0,1797.0,1797.0,56.7251461988304,56.7251461988304,2253.0,1567.0,1567.0,69.56650392069832,69.56650392069832,2018,1882,1802.0,93.26065411298316,89.29633300297324,1782,1936,1842.0,91.35802469135803,96.65170220725776,2024,1996,1782
20.L1.8080.68105,624.0,1408.0,1408.0,0.0,0.0,724.0,810.0,810.0,88.07550644567219,88.07550644567219,1704,718,730.0,42.136150234741784,42.840375586854464,862,1194,1017.0,61.48491879350348,81.9798917246713,1253,1326,862
20.L1.8080.68106,468.0,1075.0,1075.0,0.0,0.0,270.0,834.0,834.0,0.0,0.0,335,522,656.0,44.17910447761194,4.079601990049742,244,342,358.0,59.83606557377049,53.41530054644807,326,333,244
20.L1.8080.89801,1711.0,2401.0,2401.0,59.692187804402884,59.692187804402884,2284.0,2475.0,2475.0,91.63747810858143,91.63747810858143,4475,2047,1984.0,45.74301675977653,44.34264432029794,1369,3265,2823.0,0.0,0.0,3432,3590,1369
20.L1.8080.89802,1156.0,1600.0,1600.0,61.62053056516723,61.62053056516723,604.0,1548.0,1548.0,0.0,0.0,870,879,970.0,98.9655172413793,88.544061302682,1601,847,877.0,52.90443472829482,54.75744326462627,805,831,1601
20.L1.8080.89803,364.0,614.0,614.0,31.318681318681318,31.318681318681318,424.0,388.0,388.0,91.5880503144654,91.5880503144654,737,779,314.0,94.30122116689282,42.65038444142921,817,432,508.0,52.876376988984084,62.21950224398205,280,610,817
20.L1.8080.89804,587.0,2384.0,2384.0,0.0,0.0,993.0,1494.0,1494.0,49.58039610607585,49.58039610607585,3837,1525,1123.0,39.74459212926765,29.267657023716442,2038,672,1806.0,32.97350343473994,88.59993457638208,435,948,2038
20.L1.8080.89805,2453.0,2052.0,2052.0,83.65267019975539,83.65267019975539,996.0,2424.0,2424.0,0.0,0.0,4341,1398,1422.0,32.2045611610228,32.76510788604775,1628,2960,2597.0,18.181818181818176,40.49959049959051,2982,3247,1628
20.L1.8080.89806,609.0,1619.0,1619.0,0.0,0.0,1023.0,1205.0,1205.0,82.20918866080156,82.20918866080156,1382,879,851.0,63.60347322720694,61.60154365653643,1434,1120,1005.0,78.10320781032078,70.0604370060437,1179,1202,1434
20.L1.8080.89807,2106.0,1242.0,1242.0,58.990186767964545,58.990186767964545,1972.0,1658.0,1658.0,84.07707910750507,84.07707910750507,3114,1977,1958.0,63.48747591522158,62.86662384928281,1773,2570,2397.0,55.04794134235759,64.7866140251927,2614,2701,1773
20.L1.8080.89851,93.0,1581.0,1581.0,0.0,0.0,249.0,970.0,970.0,0.0,0.0,423,419,558.0,99.05437352245863,68.08510638297872,0,0,255.0,,,0,212,0
20.L1.8080.89852,102.0,683.0,683.0,0.0,0.0,69.0,337.0,337.0,0.0,0.0,0,152,201.0,,,0,41,57.0,,,34,29,0
20.L1.8080.89853,255.0,964.0,964.0,0.0,0.0,203.0,742.0,742.0,0.0,0.0,405,408,536.0,99.25925925925925,67.57201646090533,762,314,288.0,41.20734908136483,37.75153105861767,319,335,762
20.L1.8080.89854,439.0,939.0,939.0,0.0,0.0,39.0,667.0,667.0,0.0,0.0,717,658,354.0,91.77126917712691,49.3258949325895,22,22,398.0,100.0,0.0,14,358,22
20.L1.8080.89855,432.0,699.0,699.0,38.27160493827161,38.27160493827161,546.0,657.0,657.0,79.67032967032968,79.67032967032968,425,542,559.0,72.47058823529412,68.47058823529412,422,463,468.0,90.28436018957346,89.17851500789888,468,458,422
20.L1.8080.89856,370.0,1111.0,1111.0,0.0,0.0,174.0,898.0,898.0,0.0,0.0,780,527,730.0,67.56410256410257,93.63247863247864,0,0,441.0,,,0,390,0
20.L1.8080.89857,161.0,517.0,517.0,0.0,0.0,169.0,374.0,374.0,0.0,0.0,0,164,163.0,,,0,0,110.0,,,0,0,0
20.L1.8080.89858,202.0,523.0,523.0,0.0,0.0,181.0,362.0,362.0,0.0,0.0,0,180,176.0,,,159,95,128.0,59.74842767295597,80.29350104821803,84,70,159
20.L1.8080.91851,1263.0,2277.0,2277.0,19.71496437054632,19.71496437054632,879.0,1794.0,1794.0,0.0,0.0,990,950,1228.0,95.95959595959596,75.993265993266,914,1011,1044.0,89.38730853391685,85.77680525164114,978,990,914
20.L1.8080.91852,520.0,1168.0,1168.0,0.0,0.0,769.0,683.0,683.0,88.85999133073256,88.85999133073256,1019,606,539.0,59.470068694798826,52.927706902191694,1148,844,769.0,73.5191637630662,67.0150987224158,882,898,1148
20.L1.8080.91853,1661.0,2027.0,2027.0,77.9450130443508,77.9450130443508,794.0,1788.0,1788.0,0.0,0.0,1066,1169,1295.0,90.33771106941839,78.54909318323952,643,1103,1174.0,28.46034214618973,17.470191809227565,1030,1059,643
20.L1.8080.91854,1109.0,1639.0,1639.0,52.17914036669673,52.17914036669673,774.0,1300.0,1300.0,32.041343669250644,32.041343669250644,595,891,1023.0,50.252100840336134,28.011204481792706,1289,752,826.0,58.33979829325058,64.08068269976725,709,699,1289
20.L1.8080.91855,952.0,2230.0,2230.0,0.0,0.0,1941.0,1657.0,1657.0,85.35119354284734,85.35119354284734,2528,1700,1682.0,67.24683544303798,66.54799578059072,1453,2037,1807.0,59.80729525120441,75.63661390227116,2165,2199,1453
20.L1.8080.91856,1875.0,1225.0,1225.0,65.35111111111111,65.35111111111111,822.0,1162.0,1162.0,58.6780210867802,58.6780210867802,2324,1126,1153.0,48.45094664371773,49.5983935742972,2326,1784,1674.0,76.69819432502149,71.95471481799943,1754,1877,2326
20.L1.8080.91857,647.0,672.0,672.0,96.13601236476043,96.13601236476043,700.0,660.0,660.0,94.33333333333334,94.33333333333334,1456,668,655.0,45.87912087912088,44.98626373626373,653,1067,934.0,36.60030627871363,56.91679428279735,1110,1166,653
20.L1.8080.91858,2945.0,3805.0,3805.0,70.7866440294284,70.7866440294284,3185.0,2788.0,2788.0,87.52485609628467,87.52485609628467,3331,2856,2676.0,85.74001801260881,80.33623536475532,1900,3210,3154.0,31.052631578947366,34.01754385964914,3241,3250,1900
20.L1.8080.91859,373.0,1783.0,1783.0,0.0,0.0,82.0,1567.0,1567.0,0.0,0.0,1494,802,1234.0,53.6813922356091,82.59705488621152,1447,846,650.0,58.46579129232896,44.89748905782077,888,997,1447
