item_code,period_start,qty
20.L1.6060.A86301,2026-02-01,149.0
20.L1.6060.A86301,2026-03-01,326.0
20.L1.6060.A89601,2025-12-01,1374.0
20.L1.6060.A89601,2026-01-01,1872.0
20.L1.6060.A89601,2026-02-01,1880.0
20.L1.6060.A89601,2026-03-01,1968.0
20.L1.6060.A89602,2025-12-01,1853.0
20.L1.6060.A89602,2026-01-01,2073.0
20.L1.6060.A89602,2026-02-01,2047.0
20.L1.6060.A89602,2026-03-01,2035.0
20.L1.6060.A89603,2025-12-01,1373.0
20.L1.6060.A89603,2026-01-01,1929.0
20.L1.6060.A89603,2026-02-01,2020.0
20.L1.6060.A89603,2026-03-01,2072.0
20.L1.6060.A89604,2025-12-01,2824.0
20.L1.6060.A89604,2026-01-01,3258.0
20.L1.6060.A89604,2026-02-01,3350.0
20.L1.6060.A89604,2026-03-01,3332.0
20.L1.6060.A89605,2025-12-01,1751.0
20.L1.6060.A89605,2026-01-01,1755.0
20.L1.6060.A89605,2026-02-01,1627.0
20.L1.6060.A89605,2026-03-01,1664.0
20.L1.6060.A89606,2025-12-01,2152.0
20.L1.6060.A89606,2026-01-01,2931.0
20.L1.6060.A89606,2026-02-01,2882.0
20.L1.6060.A89606,2026-03-01,2976.0
20.L1.6060.A89607,2025-12-01,1344.0
20.L1.6060.A89607,2026-01-01,2140.0
20.L1.6060.A89607,2026-02-01,2194.0
20.L1.6060.A89607,2026-03-01,2299.0
20.L1.6060.A89651,2025-12-01,689.0
20.L1.6060.A89651,2026-01-01,930.0
20.L1.6060.A89651,2026-02-01,992.0
20.L1.6060.A89651,2026-03-01,1038.0
20.L1.6060.A89652,2025-12-01,150.0
20.L1.6060.A89652,2026-01-01,131.0
20.L1.6060.A89652,2026-02-01,85.0
20.L1.6060.A89652,2026-03-01,95.0
20.L1.6060.A89653,2025-12-01,658.0
20.L1.6060.A89653,2026-01-01,68.0
20.L1.6060.A89653,2026-02-01,44.0
20.L1.6060.A89653,2026-03-01,95.0
20.L1.6060.A89654,2025-12-01,275.0
20.L1.6060.A89654,2026-01-01,213.0
20.L1.6060.A89654,2026-02-01,212.0
20.L1.6060.A89654,2026-03-01,205.0
20.L1.6060.A89655,2025-12-01,390.0
20.L1.6060.A89655,2026-01-01,354.0
20.L1.6060.A89655,2026-02-01,229.0
20.L1.6060.A89655,2026-03-01,500.0
20.L1.6060.A89656,2025-12-01,658.0
20.L1.6060.A89656,2026-01-01,346.0
20.L1.6060.A89656,2026-02-01,308.0
20.L1.6060.A89656,2026-03-01,293.0
20.L1.6060.A89657,2025-12-01,242.0
20.L1.6060.A89657,2026-01-01,325.0
20.L1.6060.A89657,2026-02-01,331.0
20.L1.6060.A89657,2026-03-01,334.0
20.L1.6060.A89658,2025-12-01,380.0
20.L1.6060.A89658,2026-01-01,479.0
20.L1.6060.A89658,2026-02-01,509.0
20.L1.6060.A89658,2026-03-01,552.0
20.L1.6060.A91661,2025-12-01,5297.0
20.L1.6060.A91661,2026-01-01,6299.0
20.L1.6060.A91661,2026-02-01,6416.0
20.L1.6060.A91661,2026-03-01,6590.0
20.L1.6060.A91662,2025-12-01,22900.0
20.L1.6060.A91662,2026-01-01,16051.0
20.L1.6060.A91662,2026-02-01,17163.0
20.L1.6060.A91662,2026-03-01,17969.0
20.L1.8080.18117,2025-12-01,56.0
20.L1.8080.18117,2026-01-01,59.0
20.L1.8080.18117,2026-02-01,65.0
20.L1.8080.18117,2026-03-01,65.0
20.L1.8080.18125,2025-12-01,16.0
20.L1.8080.18125,2026-01-01,5.0
20.L1.8080.18125,2026-02-01,6.0
20.L1.8080.18125,2026-03-01,4.0
20.L1.8080.18128,2025-12-01,110.0
20.L1.8080.18128,2026-01-01,93.0
20.L1.8080.18128,2026-02-01,68.0
20.L1.8080.18128,2026-03-01,62.0
20.L1.8080.18901,2025-12-01,995.0
20.L1.8080.18901,2026-01-01,1349.0
20.L1.8080.18901,2026-02-01,1356.0
20.L1.8080.18901,2026-03-01,1402.0
20.L1.8080.18902,2025-12-01,276.0
20.L1.8080.18902,2026-01-01,1122.0
20.L1.8080.18902,2026-02-01,729.0
20.L1.8080.18902,2026-03-01,1234.0
20.L1.8080.18903,2025-12-01,360.0
20.L1.8080.18903,2026-01-01,321.0
20.L1.8080.18903,2026-02-01,328.0
20.L1.8080.18903,2026-03-01,314.0
20.L1.8080.18904,2025-12-01,140.0
20.L1.8080.18904,2026-01-01,271.0
20.L1.8080.18904,2026-02-01,282.0
20.L1.8080.18904,2026-03-01,319.0
20.L1.8080.18905,2025-12-01,30.0
20.L1.8080.18905,2026-01-01,34.0
20.L1.8080.18905,2026-02-01,36.0
20.L1.8080.18905,2026-03-01,36.0
20.L1.8080.18906,2025-12-01,125.0
20.L1.8080.18906,2026-01-01,976.0
20.L1.8080.18906,2026-02-01,804.0
20.L1.8080.18906,2026-03-01,842.0
20.L1.8080.18910,2025-12-01,1286.0
20.L1.8080.18910,2026-01-01,0.0
20.L1.8080.18910,2026-02-01,0.0
20.L1.8080.18910,2026-03-01,15.0
20.L1.8080.18911,2025-12-01,909.0
20.L1.8080.18911,2026-01-01,1073.0
20.L1.8080.18911,2026-02-01,1116.0
20.L1.8080.18911,2026-03-01,1067.0
20.L1.8080.18912,2025-12-01,1029.0
20.L1.8080.18912,2026-01-01,994.0
20.L1.8080.18912,2026-02-01,1022.0
20.L1.8080.18912,2026-03-01,1026.0
20.L1.8080.18913,2025-12-01,567.0
20.L1.8080.18913,2026-01-01,565.0
20.L1.8080.18913,2026-02-01,545.0
20.L1.8080.18913,2026-03-01,560.0
20.L1.8080.18914,2025-12-01,950.0
20.L1.8080.18914,2026-01-01,738.0
20.L1.8080.18914,2026-02-01,747.0
20.L1.8080.18914,2026-03-01,790.0
20.L1.8080.18915,2025-12-01,834.0
20.L1.8080.18915,2026-01-01,761.0
20.L1.8080.18915,2026-02-01,776.0
20.L1.8080.18915,2026-03-01,771.0
20.L1.8080.28101,2025-12-01,278.0
20.L1.8080.28101,2026-01-01,108.0
20.L1.8080.28101,2026-02-01,96.0
20.L1.8080.28101,2026-03-01,85.0
20.L1.8080.28107,2025-12-01,118.0
20.L1.8080.28107,2026-01-01,12.0
20.L1.8080.28107,2026-02-01,11.0
20.L1.8080.28107,2026-03-01,10.0
20.L1.8080.28901,2025-12-01,486.0
20.L1.8080.28901,2026-01-01,0.0
20.L1.8080.28901,2026-02-01,0.0
20.L1.8080.28901,2026-03-01,1.0
20.L1.8080.28903,2025-12-01,750.0
20.L1.8080.28903,2026-01-01,128.0
20.L1.8080.28903,2026-02-01,83.0
20.L1.8080.28903,2026-03-01,128.0
20.L1.8080.28904,2025-12-01,130.0
20.L1.8080.28904,2026-01-01,471.0
20.L1.8080.28904,2026-02-01,492.0
20.L1.8080.28904,2026-03-01,550.0
20.L1.8080.28905,2025-12-01,609.0
20.L1.8080.28905,2026-01-01,556.0
20.L1.8080.28905,2026-02-01,560.0
20.L1.8080.28905,2026-03-01,522.0
20.L1.8080.28906,2025-12-01,8.0
20.L1.8080.28906,2026-01-01,33.0
20.L1.8080.28906,2026-02-01,36.0
20.L1.8080.28906,2026-03-01,39.0
20.L1.8080.28913,2025-12-01,2417.0
20.L1.8080.28913,2026-01-01,2397.0
20.L1.8080.28913,2026-02-01,2123.0
20.L1.8080.28913,2026-03-01,2247.0
20.L1.8080.28914,2025-12-01,736.0
20.L1.8080.28914,2026-01-01,1316.0
20.L1.8080.28914,2026-02-01,1290.0
20.L1.8080.28914,2026-03-01,1413.0
20.L1.8080.28915,2025-12-01,769.0
20.L1.8080.28915,2026-01-01,1321.0
20.L1.8080.28915,2026-02-01,1348.0
20.L1.8080.28915,2026-03-01,1473.0
20.L1.8080.28916,2025-12-01,993.0
20.L1.8080.28916,2026-01-01,1017.0
20.L1.8080.28916,2026-02-01,978.0
20.L1.8080.28916,2026-03-01,1022.0
20.L1.8080.28917,2025-12-01,1167.0
20.L1.8080.28917,2026-01-01,2594.0
20.L1.8080.28917,2026-02-01,2693.0
20.L1.8080.28917,2026-03-01,2921.0
20.L1.8080.28918,2025-12-01,1160.0
20.L1.8080.28918,2026-01-01,1208.0
20.L1.8080.28918,2026-02-01,1142.0
20.L1.8080.28918,2026-03-01,1162.0
20.L1.8080.38002,2025-12-01,1034.0
20.L1.8080.38002,2026-01-01,584.0
20.L1.8080.38002,2026-02-01,541.0
20.L1.8080.38002,2026-03-01,449.0
20.L1.8080.38003,2025-12-01,855.0
20.L1.8080.38003,2026-01-01,1384.0
20.L1.8080.38003,2026-02-01,1478.0
20.L1.8080.38003,2026-03-01,1573.0
20.L1.8080.38006,2025-12-01,260.0
20.L1.8080.38006,2026-01-01,132.0
20.L1.8080.38006,2026-02-01,131.0
20.L1.8080.38006,2026-03-01,105.0
20.L1.8080.38901,2025-12-01,808.0
20.L1.8080.38901,2026-01-01,681.0
20.L1.8080.38901,2026-02-01,660.0
20.L1.8080.38901,2026-03-01,631.0
20.L1.8080.38902,2025-12-01,710.0
20.L1.8080.38902,2026-01-01,594.0
20.L1.8080.38902,2026-02-01,533.0
20.L1.8080.38902,2026-03-01,575.0
20.L1.8080.38904,2025-12-01,172.0
20.L1.8080.38904,2026-01-01,292.0
20.L1.8080.38904,2026-02-01,290.0
20.L1.8080.38904,2026-03-01,311.0
20.L1.8080.38905,2025-12-01,739.0
20.L1.8080.38905,2026-01-01,585.0
20.L1.8080.38905,2026-02-01,612.0
20.L1.8080.38905,2026-03-01,640.0
20.L1.8080.38907,2025-12-01,157.0
20.L1.8080.38907,2026-01-01,79.0
20.L1.8080.38907,2026-02-01,88.0
20.L1.8080.38907,2026-03-01,79.0
20.L1.8080.38915,2025-12-01,678.0
20.L1.8080.38915,2026-01-01,375.0
20.L1.8080.38915,2026-02-01,407.0
20.L1.8080.38915,2026-03-01,403.0
20.L1.8080.38917,2025-12-01,592.0
20.L1.8080.38917,2026-01-01,266.0
20.L1.8080.38917,2026-02-01,193.0
20.L1.8080.38917,2026-03-01,214.0
20.L1.8080.38918,2025-12-01,622.0
20.L1.8080.38918,2026-01-01,720.0
20.L1.8080.38918,2026-02-01,718.0
20.L1.8080.38918,2026-03-01,730.0
20.L1.8080.38919,2025-12-01,376.0
20.L1.8080.38919,2026-01-01,271.0
20.L1.8080.38919,2026-02-01,238.0
20.L1.8080.38919,2026-03-01,224.0
20.L1.8080.38920,2025-12-01,1528.0
20.L1.8080.38920,2026-01-01,2639.0
20.L1.8080.38920,2026-02-01,2658.0
20.L1.8080.38920,2026-03-01,2843.0
20.L1.8080.68101,2025-12-01,989.0
20.L1.8080.68101,2026-01-01,1014.0
20.L1.8080.68101,2026-02-01,937.0
20.L1.8080.68101,2026-03-01,975.0
20.L1.8080.68102,2025-12-01,855.0
20.L1.8080.68102,2026-01-01,1091.0
20.L1.8080.68102,2026-02-01,1136.0
20.L1.8080.68102,2026-03-01,1182.0
20.L1.8080.68103,2025-12-01,475.0
20.L1.8080.68103,2026-01-01,428.0
20.L1.8080.68103,2026-02-01,424.0
20.L1.8080.68103,2026-03-01,436.0
20.L1.8080.68104,2025-12-01,1882.0
20.L1.8080.68104,2026-01-01,1936.0
20.L1.8080.68104,2026-02-01,2024.0
20.L1.8080.68104,2026-03-01,1996.0
20.L1.8080.68105,2025-12-01,718.0
20.L1.8080.68105,2026-01-01,1194.0
20.L1.8080.68105,2026-02-01,1253.0
20.L1.8080.68105,2026-03-01,1326.0
20.L1.8080.68106,2025-12-01,522.0
20.L1.8080.68106,2026-01-01,342.0
20.L1.8080.68106,2026-02-01,326.0
20.L1.8080.68106,2026-03-01,333.0
20.L1.8080.89801,2025-12-01,2047.0
20.L1.8080.89801,2026-01-01,3265.0
20.L1.8080.89801,2026-02-01,3432.0
20.L1.8080.89801,2026-03-01,3590.0
20.L1.8080.89802,2025-12-01,879.0
20.L1.8080.89802,2026-01-01,847.0
20.L1.8080.89802,2026-02-01,805.0
20.L1.8080.89802,2026-03-01,831.0
20.L1.8080.89803,2025-12-01,779.0
20.L1.8080.89803,2026-01-01,432.0
20.L1.8080.89803,2026-02-01,280.0
20.L1.8080.89803,2026-03-01,610.0
20.L1.8080.89804,2025-12-01,1525.0
20.L1.8080.89804,2026-01-01,672.0
20.L1.8080.89804,2026-02-01,435.0
20.L1.8080.89804,2026-03-01,948.0
20.L1.8080.89805,2025-12-01,1398.0
20.L1.8080.89805,2026-01-01,2960.0
20.L1.8080.89805,2026-02-01,2982.0
20.L1.8080.89805,2026-03-01,3247.0
20.L1.8080.89806,2025-12-01,879.0
20.L1.8080.89806,2026-01-01,1120.0
20.L1.8080.89806,2026-02-01,1179.0
20.L1.8080.89806,2026-03-01,1202.0
20.L1.8080.89807,2025-12-01,1977.0
20.L1.8080.89807,2026-01-01,2570.0
20.L1.8080.89807,2026-02-01,2614.0
20.L1.8080.89807,2026-03-01,2701.0
20.L1.8080.89851,2025-12-01,419.0
20.L1.8080.89851,2026-01-01,0.0
20.L1.8080.89851,2026-02-01,0.0
20.L1.8080.89851,2026-03-01,212.0
20.L1.8080.89852,2025-12-01,152.0
20.L1.8080.89852,2026-01-01,41.0
20.L1.8080.89852,2026-02-01,34.0
20.L1.8080.89852,2026-03-01,29.0
20.L1.8080.89853,2025-12-01,408.0
20.L1.8080.89853,2026-01-01,314.0
20.L1.8080.89853,2026-02-01,319.0
20.L1.8080.89853,2026-03-01,335.0
20.L1.8080.89854,2025-12-01,658.0
20.L1.8080.89854,2026-01-01,22.0
20.L1.8080.89854,2026-02-01,14.0
20.L1.8080.89854,2026-03-01,358.0
20.L1.8080.89855,2025-12-01,542.0
20.L1.8080.89855,2026-01-01,463.0
20.L1.8080.89855,2026-02-01,468.0
20.L1.8080.89855,2026-03-01,458.0
20.L1.8080.89856,2025-12-01,527.0
20.L1.8080.89856,2026-01-01,0.0
20.L1.8080.89856,2026-02-01,0.0
20.L1.8080.89856,2026-03-01,390.0
20.L1.8080.89857,2025-12-01,164.0
20.L1.8080.89857,2026-01-01,0.0
20.L1.8080.89857,2026-02-01,0.0
20.L1.8080.89857,2026-03-01,0.0
20.L1.8080.89858,2025-12-01,180.0
20.L1.8080.89858,2026-01-01,95.0
20.L1.8080.89858,2026-02-01,84.0
20.L1.8080.89858,2026-03-01,70.0
20.L1.8080.91851,2025-12-01,950.0
20.L1.8080.91851,2026-01-01,1011.0
20.L1.8080.91851,2026-02-01,978.0
20.L1.8080.91851,2026-03-01,990.0
20.L1.8080.91852,2025-12-01,606.0
20.L1.8080.91852,2026-01-01,844.0
20.L1.8080.91852,2026-02-01,882.0
20.L1.8080.91852,2026-03-01,898.0
20.L1.8080.91853,2025-12-01,1169.0
20.L1.8080.91853,2026-01-01,1103.0
20.L1.8080.91853,2026-02-01,1030.0
20.L1.8080.91853,2026-03-01,1059.0
20.L1.8080.91854,2025-12-01,891.0
20.L1.8080.91854,2026-01-01,752.0
20.L1.8080.91854,2026-02-01,709.0
20.L1.8080.91854,2026-03-01,699.0
20.L1.8080.91855,2025-12-01,1700.0
20.L1.8080.91855,2026-01-01,2037.0
20.L1.8080.91855,2026-02-01,2165.0
20.L1.8080.91855,2026-03-01,2199.0
20.L1.8080.91856,2025-12-01,1126.0
20.L1.8080.91856,2026-01-01,1784.0
20.L1.8080.91856,2026-02-01,1754.0
20.L1.8080.91856,2026-03-01,1877.0
20.L1.8080.91857,2025-12-01,668.0
20.L1.8080.91857,2026-01-01,1067.0
20.L1.8080.91857,2026-02-01,1110.0
20.L1.8080.91857,2026-03-01,1166.0
20.L1.8080.91858,2025-12-01,2856.0
20.L1.8080.91858,2026-01-01,3210.0
20.L1.8080.91858,2026-02-01,3241.0
20.L1.8080.91858,2026-03-01,3250.0
20.L1.8080.91859,2025-12-01,802.0
20.L1.8080.91859,2026-01-01,846.0
20.L1.8080.91859,2026-02-01,888.0
20.L1.8080.91859,2026-03-01,997.0
20.L1.8080.91860,2025-12-01,820.0
20.L1.8080.91860,2026-01-01,846.0
20.L1.8080.91860,2026-02-01,815.0
20.L1.8080.91860,2026-03-01,828.0
20.L1.8080.91861,2025-12-01,7394.0
20.L1.8080.91861,2026-01-01,7175.0
20.L1.8080.91861,2026-02-01,7035.0
20.L1.8080.91861,2026-03-01,7120.0
20.L1.8080.91862,2025-12-01,3631.0
20.L1.8080.91862,2026-01-01,4222.0
20.L1.8080.91862,2026-02-01,4327.0
20.L1.8080.91862,2026-03-01,4390.0
25.L1.3060.FP936601,2025-12-01,948.0
25.L1.3060.FP936601,2026-01-01,1243.0
25.L1.3060.FP936601,2026-02-01,1315.0
25.L1.3060.FP936601,2026-03-01,1295.0
25.L1.3060.FP936601D,2025-12-01,27.0
25.L1.3060.FP936601D,2026-01-01,147.0
25.L1.3060.FP936601D,2026-02-01,106.0
25.L1.3060.FP936601D,2026-03-01,113.0
25.L1.3060.FP936601V,2025-12-01,56.0
25.L1.3060.FP936601V,2026-01-01,83.0
25.L1.3060.FP936601V,2026-02-01,54.0
25.L1.3060.FP936601V,2026-03-01,117.0
25.L1.3060.FP936602,2025-12-01,1200.0
25.L1.3060.FP936602,2026-01-01,1361.0
25.L1.3060.FP936602,2026-02-01,1442.0
25.L1.3060.FP936602,2026-03-01,1356.0
25.L1.3060.FP936602D,2025-12-01,16.0
25.L1.3060.FP936602D,2026-01-01,0.0
25.L1.3060.FP936602D,2026-02-01,0.0
25.L1.3060.FP936602D,2026-03-01,0.0
25.L1.3060.FP936602V,2025-12-01,80.0
25.L1.3060.FP936602V,2026-01-01,108.0
25.L1.3060.FP936602V,2026-02-01,98.0
25.L1.3060.FP936602V,2026-03-01,109.0
25.L1.3060.FP936604,2025-12-01,4747.0
25.L1.3060.FP936604,2026-01-01,6588.0
25.L1.3060.FP936604,2026-02-01,7208.0
25.L1.3060.FP936604,2026-03-01,7144.0
25.L1.3060.FP936604D,2025-12-01,612.0
25.L1.3060.FP936604D,2026-01-01,686.0
25.L1.3060.FP936604D,2026-02-01,745.0
25.L1.3060.FP936604D,2026-03-01,746.0
25.L1.3060.FP936605,2025-12-01,2949.0
25.L1.3060.FP936605,2026-01-01,4329.0
25.L1.3060.FP936605,2026-02-01,4722.0
25.L1.3060.FP936605,2026-03-01,4739.0
25.L1.3060.FP936606,2025-12-01,2950.0
25.L1.3060.FP936606,2026-01-01,2619.0
25.L1.3060.FP936606,2026-02-01,1695.0
25.L1.3060.FP936606,2026-03-01,3698.0
25.L1.3060.FP936606D,2025-12-01,378.0
25.L1.3060.FP936606D,2026-01-01,594.0
25.L1.3060.FP936606D,2026-02-01,644.0
25.L1.3060.FP936606D,2026-03-01,655.0
25.L1.3060.FP936607,2025-12-01,1241.0
25.L1.3060.FP936607,2026-01-01,1962.0
25.L1.3060.FP936607,2026-02-01,2120.0
25.L1.3060.FP936607,2026-03-01,2201.0
25.L1.3060.FP936608,2025-12-01,1072.0
25.L1.3060.FP936608,2026-01-01,893.0
25.L1.3060.FP936608,2026-02-01,843.0
25.L1.3060.FP936608,2026-03-01,927.0
25.L1.3060.FP936608D,2025-12-01,0.0
25.L1.3060.FP936608D,2026-01-01,103.0
25.L1.3060.FP936608D,2026-02-01,67.0
25.L1.3060.FP936608D,2026-03-01,113.0
25.L1.3060.FP936608V,2025-12-01,142.0
25.L1.3060.FP936608V,2026-01-01,125.0
25.L1.3060.FP936608V,2026-02-01,123.0
25.L1.3060.FP936608V,2026-03-01,133.0
25.L1.3060.FP936609,2025-12-01,2050.0
25.L1.3060.FP936609,2026-01-01,2132.0
25.L1.3060.FP936609,2026-02-01,2038.0
25.L1.3060.FP936609,2026-03-01,2123.0
25.L1.3060.FP936609D,2025-12-01,2.0
25.L1.3060.FP936609D,2026-01-01,7.0
25.L1.3060.FP936609D,2026-02-01,4.0
25.L1.3060.FP936609D,2026-03-01,4.0
25.L1.3060.FP936609V,2025-12-01,79.0
25.L1.3060.FP936609V,2026-01-01,185.0
25.L1.3060.FP936609V,2026-02-01,149.0
25.L1.3060.FP936609V,2026-03-01,146.0
25.L1.3060.FP936610,2025-12-01,708.0
25.L1.3060.FP936610,2026-01-01,2299.0
25.L1.3060.FP936610,2026-02-01,2481.0
25.L1.3060.FP936610,2026-03-01,2731.0
25.L1.3060.FP936610D,2025-12-01,80.0
25.L1.3060.FP936610D,2026-01-01,434.0
25.L1.3060.FP936610D,2026-02-01,364.0
25.L1.3060.FP936610D,2026-03-01,380.0
25.L1.3060.FP936611,2025-12-01,1674.0
25.L1.3060.FP936611,2026-01-01,2093.0
25.L1.3060.FP936611,2026-02-01,2009.0
25.L1.3060.FP936611,2026-03-01,2073.0
25.L1.3060.FP936612,2025-12-01,4500.0
25.L1.3060.FP936612,2026-01-01,6057.0
25.L1.3060.FP936612,2026-02-01,6245.0
25.L1.3060.FP936612,2026-03-01,6417.0
25.L1.3060.FP936612D,2025-12-01,424.0
25.L1.3060.FP936612D,2026-01-01,894.0
25.L1.3060.FP936612D,2026-02-01,967.0
25.L1.3060.FP936612D,2026-03-01,1018.0
25.L1.3060.FP936613,2025-12-01,2960.0
25.L1.3060.FP936613,2026-01-01,4003.0
25.L1.3060.FP936613,2026-02-01,4289.0
25.L1.3060.FP936613,2026-03-01,4335.0
25.L1.4080.FP948601,2025-12-01,2971.0
25.L1.4080.FP948601,2026-01-01,476.0
25.L1.4080.FP948601,2026-02-01,309.0
25.L1.4080.FP948601,2026-03-01,1754.0
25.L1.4080.FP948601D,2025-12-01,69.0
25.L1.4080.FP948601D,2026-01-01,46.0
25.L1.4080.FP948601D,2026-02-01,52.0
25.L1.4080.FP948601D,2026-03-01,41.0
25.L1.4080.FP948601V,2025-12-01,223.0
25.L1.4080.FP948601V,2026-01-01,0.0
25.L1.4080.FP948601V,2026-02-01,0.0
25.L1.4080.FP948601V,2026-03-01,0.0
25.L1.4080.FP948602,2025-12-01,3740.0
25.L1.4080.FP948602,2026-01-01,4845.0
25.L1.4080.FP948602,2026-02-01,5145.0
25.L1.4080.FP948602,2026-03-01,5193.0
25.L1.4080.FP948602D,2025-12-01,33.0
25.L1.4080.FP948602D,2026-01-01,25.0
25.L1.4080.FP948602D,2026-02-01,19.0
25.L1.4080.FP948602D,2026-03-01,21.0
25.L1.4080.FP948602V,2025-12-01,232.0
25.L1.4080.FP948602V,2026-01-01,226.0
25.L1.4080.FP948602V,2026-02-01,231.0
25.L1.4080.FP948602V,2026-03-01,226.0
25.L1.4080.FP948603,2025-12-01,6363.0
25.L1.4080.FP948603,2026-01-01,6542.0
25.L1.4080.FP948603,2026-02-01,6653.0
25.L1.4080.FP948603,2026-03-01,6663.0
25.L1.4080.FP948603D,2025-12-01,161.0
25.L1.4080.FP948603D,2026-01-01,210.0
25.L1.4080.FP948603D,2026-02-01,236.0
25.L1.4080.FP948603D,2026-03-01,233.0
25.L1.4080.FP948603V,2025-12-01,329.0
25.L1.4080.FP948603V,2026-01-01,462.0
25.L1.4080.FP948603V,2026-02-01,458.0
25.L1.4080.FP948603V,2026-03-01,484.0
25.L1.4080.FP948604,2025-12-01,6380.0
25.L1.4080.FP948604,2026-01-01,4315.0
25.L1.4080.FP948604,2026-02-01,4490.0
25.L1.4080.FP948604,2026-03-01,4350.0
25.L1.4080.FP948604D,2025-12-01,108.0
25.L1.4080.FP948604D,2026-01-01,62.0
25.L1.4080.FP948604D,2026-02-01,62.0
25.L1.4080.FP948604D,2026-03-01,67.0
25.L1.4080.FP948604V,2025-12-01,444.0
25.L1.4080.FP948604V,2026-01-01,567.0
25.L1.4080.FP948604V,2026-02-01,590.0
25.L1.4080.FP948604V,2026-03-01,616.0
25.L1.6060.FP96600,2025-12-01,360.0
25.L1.6060.FP96600,2026-01-01,492.0
25.L1.6060.FP96600,2026-02-01,478.0
25.L1.6060.FP96600,2026-03-01,498.0
25.L1.6060.FP96601,2025-12-01,3896.0
25.L1.6060.FP96601,2026-01-01,364.0
25.L1.6060.FP96601,2026-02-01,222.0
25.L1.6060.FP96601,2026-03-01,485.0
25.L1.6060.FP96604,2025-12-01,1692.0
25.L1.6060.FP96604,2026-01-01,891.0
25.L1.6060.FP96604,2026-02-01,652.0
25.L1.6060.FP96604,2026-03-01,613.0
25.L1.6060.FP96606,2025-12-01,906.0
25.L1.6060.FP96606,2026-01-01,468.0
25.L1.6060.FP96606,2026-02-01,319.0
25.L1.6060.FP96606,2026-03-01,302.0
25.L1.6060.FP96607,2025-12-01,38.0
25.L1.6060.FP96607,2026-01-01,35.0
25.L1.6060.FP96607,2026-02-01,23.0
25.L1.6060.FP96607,2026-03-01,26.0
25.L1.6060.FP96608,2025-12-01,423.0
25.L1.6060.FP96608,2026-01-01,194.0
25.L1.6060.FP96608,2026-02-01,182.0
25.L1.6060.FP96608,2026-03-01,196.0
25.L1.6060.FP966602,2025-12-01,1936.0
25.L1.6060.FP966602,2026-01-01,1306.0
25.L1.6060.FP966602,2026-02-01,1325.0
25.L1.6060.FP966602,2026-03-01,1181.0
25.L1.6060.FP966605,2025-12-01,516.0
25.L1.6060.FP966605,2026-01-01,404.0
25.L1.6060.FP966605,2026-02-01,406.0
25.L1.6060.FP966605,2026-03-01,449.0
25.L1.6060.FP96666,2025-12-01,429.0
25.L1.6060.FP96666,2026-01-01,478.0
25.L1.6060.FP96666,2026-02-01,508.0
25.L1.6060.FP96666,2026-03-01,528.0
25.L1.6060.FPH966001,2025-12-01,1598.0
25.L1.6060.FPH966001,2026-01-01,993.0
25.L1.6060.FPH966001,2026-02-01,798.0
25.L1.6060.FPH966001,2026-03-01,764.0
25.L1.6060.FPU6006,2025-12-01,46.0
25.L1.6060.FPU6006,2026-01-01,0.0
25.L1.6060.FPU6006,2026-02-01,0.0
25.L1.6060.FPU6006,2026-03-01,0.0
25.L1.6060.FPU6007,2025-12-01,38.0
25.L1.6060.FPU6007,2026-01-01,0.0
25.L1.6060.FPU6007,2026-02-01,0.0
25.L1.6060.FPU6007,2026-03-01,0.0
25.L1.6060.FPU6010,2025-12-01,165.0
25.L1.6060.FPU6010,2026-01-01,0.0
25.L1.6060.FPU6010,2026-02-01,0.0
25.L1.6060.FPU6010,2026-03-01,1040.0
25.L1.6060.FPU6016,2025-12-01,125.0
25.L1.6060.FPU6016,2026-01-01,193.0
25.L1.6060.FPU6016,2026-02-01,179.0
25.L1.6060.FPU6016,2026-03-01,202.0
25.L1.6060.FPU6017,2025-12-01,215.0
25.L1.6060.FPU6017,2026-01-01,164.0
25.L1.6060.FPU6017,2026-02-01,106.0
25.L1.6060.FPU6017,2026-03-01,232.0
25.L1.6060.FPU966001,2025-12-01,1311.0
25.L1.6060.FPU966001,2026-01-01,934.0
25.L1.6060.FPU966001,2026-02-01,993.0
25.L1.6060.FPU966001,2026-03-01,857.0
25.L1.6060.FPU966002,2025-12-01,185.0
25.L1.6060.FPU966002,2026-01-01,0.0
25.L1.6060.FPU966002,2026-02-01,0.0
25.L1.6060.FPU966002,2026-03-01,0.0
25.L1.6060.FPU966003,2025-12-01,2775.0
25.L1.6060.FPU966003,2026-01-01,357.0
25.L1.6060.FPU966003,2026-02-01,231.0
25.L1.6060.FPU966003,2026-03-01,503.0
25.L1.6060.FPU966005,2025-12-01,1627.0
25.L1.6060.FPU966005,2026-01-01,1010.0
25.L1.6060.FPU966005,2026-02-01,994.0
25.L1.6060.FPU966005,2026-03-01,955.0
25.L1.6060.FPU966009,2025-12-01,741.0
25.L1.6060.FPU966009,2026-01-01,331.0
25.L1.6060.FPU966009,2026-02-01,214.0
25.L1.6060.FPU966009,2026-03-01,467.0
25.L1.6060.FPU966013,2025-12-01,519.0
25.L1.6060.FPU966013,2026-01-01,432.0
25.L1.6060.FPU966013,2026-02-01,318.0
25.L1.6060.FPU966013,2026-03-01,346.0
25.L1.8080.FP18600,2025-12-01,746.0
25.L1.8080.FP18600,2026-01-01,597.0
